ExplorationSID;QuerySID;NbGroAdd;NbGroDel;NbSelAdd;NbSelDel;NbAggAdd;NbAggDel;AggLevel;FilterLevel
SD_34;10;0;1;1;1;0;0;1;1
GO_35;1;1;0;0;0;2;0;3;0
GO_35;2;1;1;0;0;0;0;1;0
GO_35;3;2;0;0;0;0;0;3;0
GO_35;4;1;1;1;1;0;0;3;1
GO_35;5;0;0;1;1;0;0;3;1
GO_35;6;0;0;1;1;0;0;3;0
GO_35;7;1;1;0;0;0;0;3;0
GO_35;8;0;1;0;0;0;0;2;0
GO_35;9;0;1;0;0;0;0;1;0
GO_35;10;1;1;0;0;0;0;1;0
GO_35;11;0;1;0;0;0;0;0;0
GO_35;12;4;0;0;0;0;0;5;0
GO_35;13;1;0;0;0;0;0;6;0
GO_35;14;0;1;0;0;0;0;5;0
GO_35;15;0;1;0;0;0;0;4;0
GO_35;16;0;1;0;0;0;0;1;0
GO_35;17;1;0;0;0;0;0;3;0
GO_35;18;1;0;0;0;0;0;6;0
SD_36;1;1;0;1;0;2;0;1;1
SD_36;2;1;0;0;0;0;0;2;1
SD_36;3;1;0;1;0;0;0;3;2
SD_36;4;1;0;1;1;0;0;4;2
SD_36;5;1;1;0;1;0;0;4;1
SD_36;6;0;1;1;0;0;0;3;2
SD_36;7;0;1;1;1;0;0;2;2
SD_36;8;1;1;0;1;0;0;2;1
SD_36;9;1;0;1;0;0;0;3;2
SD_36;10;1;0;1;1;0;0;4;2
SD_37;1;1;0;1;0;2;0;1;1
SD_37;2;1;0;0;0;0;0;4;1
SD_37;3;0;1;1;0;0;0;3;2
SD_37;4;0;1;1;1;0;0;2;2
SD_37;5;1;1;0;1;0;0;2;1
SD_37;6;1;0;1;0;0;0;3;2
SD_37;7;1;0;1;1;0;0;4;2
SD_37;8;1;1;0;1;0;0;2;1
SD_37;9;1;0;1;0;0;0;3;2
SD_37;10;1;0;1;1;0;0;4;2
GO_38;1;2;0;0;0;2;0;4;0
GO_38;2;0;0;1;1;0;0;4;1
GO_38;3;1;1;1;1;0;0;2;1
GO_38;4;1;0;1;1;0;0;3;0
GO_38;5;0;1;0;0;0;0;2;0
GO_38;6;0;0;1;1;0;0;2;1
GO_38;7;0;1;0;0;0;0;1;1
GO_38;8;2;0;1;1;0;0;3;0
GO_38;9;0;1;0;0;0;0;2;0
GO_38;10;1;0;0;0;0;0;3;0
GO_38;11;0;0;1;1;0;0;3;1
GO_38;12;0;1;0;0;0;0;2;1
GO_38;13;2;0;0;0;0;0;5;1
GO_38;14;0;1;0;0;0;0;4;1
GO_38;15;1;0;0;0;0;0;6;1
GO_38;16;1;0;1;1;0;0;7;0
GO_38;17;1;0;0;0;0;0;10;0
GO_39;1;3;0;3;0;2;0;6;3
GO_39;2;0;0;0;1;0;0;6;2
GO_39;3;1;1;0;0;0;0;8;2
GO_39;4;0;1;0;0;0;0;5;2
GO_39;5;0;1;0;0;0;0;4;2
GO_39;6;0;0;0;1;0;0;4;1
GO_39;7;2;1;1;1;0;0;5;1
GO_39;8;0;2;0;0;0;0;3;1
GO_39;9;1;0;0;0;0;0;4;1
GO_39;10;0;0;1;1;0;0;4;0
GO_39;11;0;0;1;1;0;0;4;1
GO_39;12;1;0;1;0;0;0;5;2
GO_39;13;0;0;0;1;0;0;5;1
GO_39;14;2;1;1;0;0;0;8;2
GO_39;15;0;0;0;1;0;0;8;1
GO_39;16;0;1;0;0;0;0;7;1
GO_39;17;0;1;0;0;0;0;4;1
GO_39;18;0;1;0;0;0;0;3;1
GO_39;19;0;1;1;1;0;0;2;0
GO_39;20;0;0;1;1;0;0;2;1
GO_39;21;0;1;0;0;0;0;1;1
GO_39;22;1;0;0;0;0;0;2;1
GO_39;23;1;0;0;0;0;0;3;1
GO_39;24;0;1;0;0;0;0;2;1
GO_39;25;1;0;0;0;0;0;3;1
GO_39;26;0;0;1;1;0;0;3;0
GO_40;1;2;0;0;0;2;0;2;0
GO_40;2;2;0;0;0;0;0;6;0
GO_40;3;2;1;0;0;0;0;6;0
GO_40;4;0;1;0;0;0;0;5;0
GO_40;5;0;1;0;0;0;0;4;0
GO_40;6;0;1;0;0;0;0;3;0
GO_40;7;0;1;0;0;0;0;2;0
GO_40;8;1;1;0;0;0;0;2;0
GO_40;9;0;1;0;0;0;0;1;0
GO_40;10;3;0;1;1;0;0;4;1
GO_40;11;0;1;0;0;0;0;3;1
GO_40;12;2;0;0;0;0;0;7;1
GO_40;13;0;1;0;0;0;0;6;1
GO_40;14;1;0;1;1;0;0;7;0
GO_40;15;0;2;0;0;0;0;5;0
GO_40;16;1;0;1;1;0;0;6;1
GO_40;17;0;0;1;1;0;0;6;0
GO_40;18;0;1;0;0;0;0;3;0
GO_40;19;1;0;1;1;0;0;6;1
GO_40;20;0;1;0;0;0;0;3;1
GO_40;21;1;1;1;1;0;0;4;0
GO_40;22;1;0;0;0;0;0;5;0
GO_40;23;0;0;1;1;0;0;5;1
GO_40;24;0;1;0;0;0;0;2;1
GO_40;25;1;1;0;0;0;0;2;1
GO_40;26;0;1;0;0;0;0;1;1
GO_40;27;2;0;0;0;0;0;3;1
GO_40;28;0;1;0;0;0;0;2;1
GO_40;29;1;0;0;0;0;0;3;1
GO_40;30;1;0;1;1;0;0;4;0
E_41;1;1;0;1;0;2;0;1;1
E_41;2;1;0;0;0;0;0;4;1
E_41;3;1;0;0;0;0;0;5;1
E_41;4;1;0;0;0;0;0;6;1
E_41;5;1;0;1;0;0;0;8;2
E_41;6;1;0;1;1;0;0;9;2
E_41;7;0;1;0;0;0;0;6;2
E_41;8;1;0;0;0;0;0;7;2
E_41;9;1;0;0;0;0;0;8;2
E_41;10;0;1;0;0;0;0;7;2
E_41;11;0;0;1;0;0;0;7;3
E_41;12;1;0;0;0;0;0;10;3
E_41;13;0;0;0;1;0;0;10;2
E_41;14;0;0;0;1;0;0;10;1
E_41;15;0;1;0;0;0;0;9;1
E_41;16;0;0;1;1;0;0;9;0
E_41;17;0;1;0;0;0;0;8;0
E_41;18;1;0;0;0;0;0;9;0
E_41;19;0;0;1;1;0;0;9;1
E_41;20;1;0;0;0;0;0;10;1
E_41;21;0;0;1;0;0;0;10;2
E_41;22;0;1;0;0;0;0;9;2
E_41;23;0;0;1;0;0;0;9;3
E_41;24;0;1;0;0;0;0;8;3
E_41;25;1;0;0;0;0;0;9;3
E_41;26;0;0;0;1;0;0;9;2
E_41;27;0;0;1;0;0;0;9;3
E_41;28;0;0;0;1;0;0;9;2
E_41;29;0;0;1;0;0;0;9;3
SA_42;1;1;0;1;0;2;0;1;1
SA_42;2;1;0;1;0;0;0;3;2
SA_42;3;0;0;1;1;0;0;3;2
SA_42;4;0;0;1;1;0;0;3;2
SA_42;5;0;0;1;1;0;0;3;2
SA_42;6;0;0;1;1;0;0;3;2
SA_42;7;0;1;1;1;0;0;2;2
SA_42;8;0;0;1;1;0;0;2;2
SA_42;9;0;0;1;1;0;0;2;2
SA_42;10;0;0;1;1;0;0;2;2
SA_42;11;0;0;1;1;0;0;2;2
SA_42;12;0;0;1;1;0;0;2;2
SA_42;13;0;0;1;1;0;0;2;2
SA_42;14;0;0;1;1;0;0;2;2
SA_42;15;0;0;1;1;0;0;2;2
SA_42;16;0;0;1;1;0;0;2;2
SA_42;17;0;0;1;1;0;0;2;2
SA_42;18;0;0;1;1;0;0;2;2
SA_42;19;0;0;1;1;0;0;2;2
SA_42;20;0;0;1;1;0;0;2;2
SA_42;21;0;0;1;1;0;0;2;2
SA_42;22;0;0;1;1;0;0;2;2
SA_42;23;0;0;1;1;0;0;2;2
E_43;1;1;0;1;0;2;0;1;1
E_43;2;0;0;0;0;0;0;1;1
E_43;3;1;0;0;0;0;0;2;1
E_43;4;1;0;0;0;0;0;3;1
E_43;5;1;0;1;1;0;0;4;1
E_43;6;1;0;1;0;0;0;6;2
E_43;7;0;0;0;1;0;0;6;1
E_43;8;0;0;1;1;0;0;6;0
E_43;9;1;0;0;0;0;0;7;0
E_43;10;0;0;1;1;0;0;7;1
E_43;11;0;1;0;0;0;0;6;1
E_43;12;0;0;1;0;0;0;6;2
E_43;13;1;0;0;0;0;0;7;2
E_43;14;1;0;0;0;0;0;8;2
E_43;15;0;0;0;1;0;0;8;1
E_43;16;0;0;1;1;0;0;8;0
E_43;17;0;1;0;0;0;0;7;0
E_43;18;0;0;1;1;0;0;7;1
E_43;19;0;1;0;0;0;0;6;1
E_43;20;0;0;1;1;0;0;6;0
E_43;21;0;0;1;1;0;0;6;1
E_43;22;0;1;0;0;0;0;5;1
E_43;23;0;0;1;0;0;0;5;2
E_43;24;1;0;0;0;0;0;6;2
GO_44;1;3;0;0;0;2;0;3;0
GO_44;2;3;1;1;1;0;0;5;1
GO_44;3;2;0;1;1;0;0;7;1
GO_44;4;0;2;0;0;0;0;5;1
GO_44;5;1;0;0;0;0;0;6;1
GO_44;6;0;0;1;0;0;0;6;2
GO_44;7;0;0;0;1;0;0;6;1
GO_44;8;0;1;0;0;0;0;5;1
GO_44;9;0;1;1;1;0;0;4;1
GO_44;10;0;0;1;1;0;0;4;0
GO_44;11;1;0;0;0;0;0;5;0
GO_44;12;0;1;1;1;0;0;4;1
GO_44;13;0;0;1;1;0;0;4;0
GO_44;14;0;1;0;0;0;0;3;0
GO_44;15;0;1;0;0;0;0;2;0
GO_44;16;1;1;0;0;0;0;2;0
GO_44;17;0;1;0;0;0;0;1;0
GO_44;18;0;1;0;0;0;0;0;0
GO_44;19;1;0;0;0;0;0;1;0
GO_44;20;1;0;0;0;0;0;4;0
GO_44;21;1;0;0;0;0;0;6;0
SD_45;1;0;0;0;0;2;0;0;0
SD_45;2;1;0;0;0;0;0;3;0
SD_45;3;0;1;1;1;0;0;2;1
SD_45;4;0;1;1;1;0;0;1;1
SD_45;5;1;1;1;1;0;0;1;0
SD_45;6;1;0;1;1;0;0;2;1
SD_45;7;1;0;1;1;0;0;3;1
SD_45;8;1;1;1;1;0;0;1;0
SD_45;9;1;0;1;1;0;0;2;1
SD_45;10;1;0;1;1;0;0;3;1
GO_46;1;2;0;0;0;2;0;2;0
GO_46;2;1;1;0;0;0;0;2;0
GO_46;3;0;1;0;0;0;0;1;0
GO_46;4;2;0;1;1;0;0;5;1
GO_46;5;0;1;0;0;0;0;2;1
GO_46;6;2;1;1;1;0;0;5;0
GO_46;7;0;0;1;1;0;0;5;1
GO_46;8;2;2;0;0;0;0;3;1
GO_46;9;1;0;0;0;0;0;6;1
GO_46;10;1;1;1;1;0;0;6;0
GO_46;11;0;1;0;0;0;0;5;0
GO_46;12;0;0;1;1;0;0;5;1
GO_46;13;0;1;1;1;0;0;4;0
GO_46;14;1;0;1;1;0;0;5;1
GO_46;15;0;1;0;0;0;0;4;1
GO_46;16;1;1;0;0;0;0;2;1
GO_46;17;0;1;0;0;0;0;1;1
GO_46;18;1;0;0;0;0;0;4;1
GO_46;19;0;1;0;0;0;0;3;1
GO_46;20;1;0;1;1;0;0;4;1
GO_46;21;0;0;1;1;0;0;4;1
GO_46;22;0;0;1;0;0;0;4;2
GO_46;23;0;1;0;0;0;0;3;2
GO_46;24;2;0;0;0;0;0;5;2
GO_46;25;0;1;0;0;0;0;4;2
GO_46;26;0;0;0;1;0;0;4;1
GO_46;27;1;0;0;0;0;0;7;1
GO_46;28;1;0;0;0;0;0;8;1
E_47;1;1;0;1;0;2;0;1;1
E_47;2;0;0;0;0;0;0;1;1
E_47;3;1;0;1;0;0;0;3;2
E_47;4;1;0;1;1;0;0;4;2
E_47;5;1;0;0;0;0;0;5;2
E_47;6;1;0;0;0;0;0;6;2
E_47;7;0;0;0;1;0;0;6;1
E_47;8;1;0;0;0;0;0;9;1
E_47;9;0;0;1;0;0;0;9;2
E_47;10;0;1;0;0;0;0;8;2
E_47;11;0;0;1;0;0;0;8;3
E_47;12;1;0;0;0;0;0;9;3
E_47;13;0;1;0;0;0;0;8;3
E_47;14;0;1;0;0;0;0;7;3
E_47;15;0;0;0;1;0;0;7;2
E_47;16;1;0;0;0;0;0;8;2
E_47;17;1;0;0;0;0;0;9;2
SD_48;1;1;0;1;0;2;0;1;1
SD_48;2;1;0;0;0;0;0;2;1
SD_48;3;1;0;1;0;0;0;3;2
SD_48;4;1;0;1;1;0;0;4;2
SD_48;5;1;1;0;1;0;0;2;1
SD_48;6;1;0;1;0;0;0;3;2
SD_48;7;1;0;1;1;0;0;4;2
SD_48;8;1;1;0;1;0;0;4;1
SD_48;9;0;1;1;0;0;0;3;2
SD_48;10;0;1;1;1;0;0;2;2
GO_49;1;1;0;0;0;2;0;1;0
GO_49;2;2;0;1;1;0;0;5;1
GO_49;3;2;1;1;0;0;0;4;2
GO_49;4;1;0;0;1;0;0;5;1
GO_49;5;0;1;0;0;0;0;4;1
GO_49;6;1;1;1;1;0;0;4;1
GO_49;7;0;0;1;0;0;0;4;2
GO_49;8;0;0;0;1;0;0;4;1
GO_49;9;0;1;0;0;0;0;3;1
GO_49;10;1;1;0;0;0;0;3;1
GO_49;11;0;1;0;0;0;0;2;1
GO_49;12;1;1;1;1;0;0;4;0
GO_49;13;0;0;1;1;0;0;4;1
GO_49;14;0;1;0;0;0;0;1;1
GO_49;15;1;0;0;0;0;0;2;1
GO_49;16;0;0;1;1;0;0;2;0
GO_49;17;1;0;0;0;0;0;3;0
SD_50;1;1;0;1;0;2;0;1;1
SD_50;2;1;0;0;0;0;0;4;1
SD_50;3;0;1;1;0;0;0;3;2
SD_50;4;0;1;1;1;0;0;2;2
SD_50;5;1;1;0;1;0;0;2;1
SD_50;6;1;0;1;0;0;0;3;2
SD_50;7;1;0;1;1;0;0;4;2
SD_50;8;1;1;0;1;0;0;2;1
SD_50;9;1;0;1;0;0;0;3;2
SD_50;10;1;0;1;1;0;0;4;2
